56	55	46	57	58	61	41	53	40	52	60	51	47	27	59	-22.90147	-43.13138	-22.90118	-43.13226	-22.90004	-43.13109	-22.90464	-43.1302	-22.90543	-43.13155	-22.90343	-43.13565	-22.89653	-43.12876	-22.90328	-43.12714	-22.89678	-43.12719	-22.90322	-43.12657	-22.90827	-43.13023	-22.90369	-43.12538	-22.89647	-43.12476	-22.89592	-43.12417	-22.90653	-43.13089	0	120	199	396	560	596	666	713	728	771	837	899	998	1068	1092	1
56	35	46	57	44	61	22	53	40	52	4	11	47	27	59	-22.90147	-43.13138	-22.88648	-43.12292	-22.90004	-43.13109	-22.90464	-43.1302	-22.88676	-43.11535	-22.90343	-43.13565	-22.907782	-43.106361	-22.90328	-43.12714	-22.89678	-43.12719	-22.90322	-43.12657	-22.906722	-43.098958	-22.899365	-43.109524	-22.89647	-43.12476	-22.89592	-43.12417	-22.90653	-43.13089	0	2288	2090	396	3183	3340	3910	2742	728	771	3563	1535	2043	1068	1092	0
57	58	53	56	52	60	55	51	46	59	54	50	61	40	41	-22.90464	-43.1302	-22.90543	-43.13155	-22.90328	-43.12714	-22.90147	-43.13138	-22.90322	-43.12657	-22.90827	-43.13023	-22.90118	-43.13226	-22.90369	-43.12538	-22.90004	-43.13109	-22.90653	-43.13089	-22.90758	-43.12594	-22.90371	-43.12273	-22.90343	-43.13565	-22.89678	-43.12719	-22.89653	-43.12876	0	163	350	396	408	475	521	536	600	730	805	806	997	1053	1068	1
57	58	53	37	52	60	5	21	22	59	54	50	61	40	41	-22.90464	-43.1302	-22.90543	-43.13155	-22.90328	-43.12714	-22.88544	-43.1214	-22.90322	-43.12657	-22.90827	-43.13023	-22.903924	-43.116136	-22.904373	-43.103814	-22.907782	-43.106361	-22.90653	-43.13089	-22.90758	-43.12594	-22.90371	-43.12273	-22.90343	-43.13565	-22.89678	-43.12719	-22.89653	-43.12876	0	163	350	2454	2445	475	1680	1781	541	3334	805	806	997	1053	1068	0
58	57	60	53	56	52	55	51	59	46	54	61	50	40	41	-22.90543	-43.13155	-22.90464	-43.1302	-22.90827	-43.13023	-22.90328	-43.12714	-22.90147	-43.13138	-22.90322	-43.12657	-22.90118	-43.13226	-22.90369	-43.12538	-22.90653	-43.13089	-22.90004	-43.13109	-22.90758	-43.12594	-22.90343	-43.13565	-22.90371	-43.12273	-22.89678	-43.12719	-22.89653	-43.12876	0	163	476	514	560	571	685	700	739	764	876	886	969	1216	1231	1
58	57	60	53	38	52	15	51	59	19	36	61	50	24	41	-22.90543	-43.13155	-22.90464	-43.1302	-22.90827	-43.13023	-22.90328	-43.12714	-22.88808	-43.11458	-22.90322	-43.12657	-22.906818	-43.106869	-22.90369	-43.12538	-22.90653	-43.13089	-22.903591	-43.108331	-22.88544	-43.12166	-22.90343	-43.13565	-22.90371	-43.12273	-22.89581	-43.12202	-22.89653	-43.12876	0	163	476	514	2782	2774	2601	2478	739	3028	2863	2944	969	1212	804	0
59	60	54	57	58	53	56	61	52	55	51	46	50	49	48	-22.90653	-43.13089	-22.90827	-43.13023	-22.90758	-43.12594	-22.90464	-43.1302	-22.90543	-43.13155	-22.90328	-43.12714	-22.90147	-43.13138	-22.90343	-43.13565	-22.90322	-43.12657	-22.90118	-43.13226	-22.90369	-43.12538	-22.90004	-43.13109	-22.90371	-43.12273	-22.90501	-43.11882	-22.90067	-43.12199	0	263	690	730	739	1046	1092	1098	1104	1217	1232	1296	1334	1615	1725	1
59	60	54	20	58	47	43	61	52	55	24	46	50	49	48	-22.90653	-43.13089	-22.90827	-43.13023	-22.90758	-43.12594	-22.900627	-43.098892	-22.90543	-43.13155	-22.89647	-43.12476	-22.88978	-43.11767	-22.90343	-43.13565	-22.90322	-43.12657	-22.90118	-43.13226	-22.89581	-43.12202	-22.90004	-43.13109	-22.90371	-43.12273	-22.90501	-43.11882	-22.90067	-43.12199	0	263	690	3396	3870	1486	1359	2817	1104	1217	1451	1277	1334	1615	1725	0
60	59	54	57	58	53	61	56	52	55	51	46	50	49	48	-22.90827	-43.13023	-22.90653	-43.13089	-22.90758	-43.12594	-22.90464	-43.1302	-22.90543	-43.13155	-22.90328	-43.12714	-22.90343	-43.13565	-22.90147	-43.13138	-22.90322	-43.12657	-22.90118	-43.13226	-22.90369	-43.12538	-22.90004	-43.13109	-22.90371	-43.12273	-22.90501	-43.11882	-22.90067	-43.12199	0	263	436	475	476	791	835	837	849	962	977	1041	1079	1360	1470	1
60	59	54	21	58	12	61	56	52	55	6	32	3	49	48	-22.90827	-43.13023	-22.90653	-43.13089	-22.90758	-43.12594	-22.904373	-43.103814	-22.90543	-43.13155	-22.900926	-43.103558	-22.90343	-43.13565	-22.90147	-43.13138	-22.90322	-43.12657	-22.90118	-43.13226	-22.910016	-43.101377	-22.89379	-43.11705	-22.90007	-43.106351	-22.90501	-43.11882	-22.90067	-43.12199	0	263	436	2992	3505	3374	3905	837	849	962	4149	2714	1574	1699	1470	0
61	55	56	46	60	58	57	59	41	40	54	53	52	51	47	-22.90343	-43.13565	-22.90118	-43.13226	-22.90147	-43.13138	-22.90004	-43.13109	-22.90827	-43.13023	-22.90543	-43.13155	-22.90464	-43.1302	-22.90653	-43.13089	-22.89653	-43.12876	-22.89678	-43.12719	-22.90758	-43.12594	-22.90328	-43.12714	-22.90322	-43.12657	-22.90369	-43.12538	-22.89647	-43.12476	0	468	596	642	835	886	997	1098	1110	1239	1271	1314	1372	1500	1509	1
61	55	56	45	60	58	19	59	26	40	54	53	52	2	47	-22.90343	-43.13565	-22.90118	-43.13226	-22.90147	-43.13138	-22.8917	-43.11368	-22.90827	-43.13023	-22.90543	-43.13155	-22.903591	-43.108331	-22.90653	-43.13089	-22.8939	-43.12397	-22.89678	-43.12719	-22.90758	-43.12594	-22.90328	-43.12714	-22.90322	-43.12657	-22.901827	-43.099318	-22.89647	-43.12476	0	468	596	2513	3279	886	2950	3028	2292	555	1271	1314	1372	3258	3262	0
62	45	32	33	38	1	42	44	23	11	43	25	8	24	26	-22.89374	-43.11292	-22.8917	-43.11368	-22.89379	-43.11705	-22.89511	-43.11649	-22.88808	-43.11458	-22.899432	-43.110969	-22.88926	-43.11698	-22.88676	-43.11535	-22.89486	-43.11948	-22.899365	-43.109524	-22.88978	-43.11767	-22.89611	-43.12112	-22.901785	-43.107909	-22.89581	-43.12202	-22.8939	-43.12397	0	279	464	576	668	751	816	846	875	881	881	1151	1163	1190	1208	1
62	45	48	33	38	1	42	44	22	11	43	56	8	51	26	-22.89374	-43.11292	-22.8917	-43.11368	-22.90067	-43.12199	-22.89511	-43.11649	-22.88808	-43.11458	-22.899432	-43.110969	-22.88926	-43.11698	-22.88676	-43.11535	-22.907782	-43.106361	-22.899365	-43.109524	-22.88978	-43.11767	-22.90147	-43.13138	-22.901785	-43.107909	-22.90369	-43.12538	-22.8939	-43.12397	0	279	1968	1387	668	751	816	846	2810	1298	881	2329	2906	2288	1429	0
